starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:29 2011	1308328829	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	369
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	369
Fri Jun 17 18:40:31 2011	1308328831	0	370	370	369
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:31 2011	1308328831	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:31 2011	1308328831	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	369
Fri Jun 17 18:40:32 2011	1308328832	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	369
Fri Jun 17 18:40:30 2011	1308328830	0	370	370	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	370
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	1	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	370	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	369
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	371	371	370
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	371	371	370
Fri Jun 17 18:40:29 2011	1308328829	0	371	371	370
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	370
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	369
Fri Jun 17 18:40:29 2011	1308328829	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	368
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	371
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	371	371
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	371
Fri Jun 17 18:40:31 2011	1308328831	0	371	371	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	371	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	372	371
Fri Jun 17 18:40:29 2011	1308328829	0	371	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	371	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	371	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	371	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:29 2011	1308328829	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	371
Fri Jun 17 18:40:29 2011	1308328829	0	372	372	372
Fri Jun 17 18:40:29 2011	1308328829	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	372	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	372	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	371
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	372	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	372	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	372	373	371
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:30 2011	1308328830	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:29 2011	1308328829	1	372	373	372
Fri Jun 17 18:40:29 2011	1308328829	0	373	373	372
Fri Jun 17 18:40:31 2011	1308328831	0	373	373	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	373	374	372
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:32 2011	1308328832	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	372
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:29 2011	1308328829	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:29 2011	1308328829	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	373
Fri Jun 17 18:40:29 2011	1308328829	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:29 2011	1308328829	0	374	374	374
Fri Jun 17 18:40:30 2011	1308328830	0	374	374	370
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:29 2011	1308328829	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	374	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	375	373
Fri Jun 17 18:40:29 2011	1308328829	0	374	375	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	375	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	374	375	374
Fri Jun 17 18:40:31 2011	1308328831	0	374	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	374	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	374	375	374
Fri Jun 17 18:40:31 2011	1308328831	0	375	375	373
Fri Jun 17 18:40:30 2011	1308328830	0	375	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	374
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	374
Fri Jun 17 18:40:30 2011	1308328830	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	375
Fri Jun 17 18:40:32 2011	1308328832	0	375	375	375
Fri Jun 17 18:40:31 2011	1308328831	0	375	375	375
Fri Jun 17 18:40:31 2011	1308328831	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	375
Fri Jun 17 18:40:31 2011	1308328831	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	375	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:31 2011	1308328831	0	375	376	372
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	375	376	375
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	375
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	374
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	375
Fri Jun 17 18:40:30 2011	1308328830	0	376	376	376
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	375
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	376
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	376
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	376
Fri Jun 17 18:40:29 2011	1308328829	1	375	376	375
Fri Jun 17 18:40:29 2011	1308328829	0	376	376	376
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	376
Fri Jun 17 18:40:32 2011	1308328832	0	376	376	376
Fri Jun 17 18:40:31 2011	1308328831	0	376	376	376
Fri Jun 17 18:40:31 2011	1308328831	0	376	377	376
Fri Jun 17 18:40:29 2011	1308328829	0	376	377	373
Fri Jun 17 18:40:32 2011	1308328832	0	377	377	377
Fri Jun 17 18:40:32 2011	1308328832	0	377	377	377
Fri Jun 17 18:40:29 2011	1308328829	0	377	377	377
Fri Jun 17 18:40:29 2011	1308328829	0	377	377	377
Fri Jun 17 18:40:29 2011	1308328829	0	377	378	377
Fri Jun 17 18:40:29 2011	1308328829	0	377	378	377
Fri Jun 17 18:40:32 2011	1308328832	0	377	378	377
Fri Jun 17 18:40:29 2011	1308328829	0	378	378	377
Fri Jun 17 18:40:29 2011	1308328829	0	378	378	378
Fri Jun 17 18:40:31 2011	1308328831	0	378	379	378
Fri Jun 17 18:40:32 2011	1308328832	0	378	379	375
Fri Jun 17 18:40:32 2011	1308328832	0	378	379	378
Fri Jun 17 18:40:32 2011	1308328832	0	379	379	378
Fri Jun 17 18:40:32 2011	1308328832	0	379	379	378
Fri Jun 17 18:40:31 2011	1308328831	0	379	379	377
Fri Jun 17 18:40:32 2011	1308328832	0	379	379	379
Fri Jun 17 18:40:30 2011	1308328830	0	379	379	378
Fri Jun 17 18:40:32 2011	1308328832	0	379	380	379
Fri Jun 17 18:40:30 2011	1308328830	0	379	380	379
Fri Jun 17 18:40:29 2011	1308328829	1	379	380	378
Fri Jun 17 18:40:31 2011	1308328831	0	379	380	379
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	379
Fri Jun 17 18:40:31 2011	1308328831	0	380	380	379
Fri Jun 17 18:40:31 2011	1308328831	0	380	380	379
Fri Jun 17 18:40:31 2011	1308328831	0	380	380	379
Fri Jun 17 18:40:31 2011	1308328831	0	380	380	379
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	379
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	379
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	379
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	380
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	380
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	380
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	380
Fri Jun 17 18:40:30 2011	1308328830	0	380	380	380
Fri Jun 17 18:40:30 2011	1308328830	0	380	381	380
Fri Jun 17 18:40:31 2011	1308328831	0	380	381	380
Fri Jun 17 18:40:30 2011	1308328830	0	380	381	380
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	380
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	380
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	380
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	380
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	380
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	380
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	381	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	382	380
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	381	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	381	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	382	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	382	382	381
Fri Jun 17 18:40:31 2011	1308328831	0	382	382	381
Fri Jun 17 18:40:29 2011	1308328829	0	382	382	381
Fri Jun 17 18:40:32 2011	1308328832	0	382	382	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	381
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	382
Fri Jun 17 18:40:29 2011	1308328829	0	382	382	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	382
Fri Jun 17 18:40:31 2011	1308328831	0	382	382	382
Fri Jun 17 18:40:31 2011	1308328831	0	382	382	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	382
Fri Jun 17 18:40:31 2011	1308328831	0	382	382	371
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	382	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	382
Fri Jun 17 18:40:29 2011	1308328829	0	382	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	382
Fri Jun 17 18:40:31 2011	1308328831	0	382	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	382	383	381
Fri Jun 17 18:40:30 2011	1308328830	0	383	383	381
Fri Jun 17 18:40:30 2011	1308328830	0	383	383	381
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	382
Fri Jun 17 18:40:29 2011	1308328829	0	383	383	382
Fri Jun 17 18:40:29 2011	1308328829	0	383	383	382
Fri Jun 17 18:40:30 2011	1308328830	0	383	383	382
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	382
Fri Jun 17 18:40:29 2011	1308328829	1	382	383	382
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	383
Fri Jun 17 18:40:30 2011	1308328830	0	383	383	382
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	383
Fri Jun 17 18:40:29 2011	1308328829	0	383	383	383
Fri Jun 17 18:40:30 2011	1308328830	0	383	383	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	383	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	384	383
Fri Jun 17 18:40:30 2011	1308328830	0	383	384	383
Fri Jun 17 18:40:30 2011	1308328830	0	383	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	383	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
Fri Jun 17 18:40:30 2011	1308328830	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
Fri Jun 17 18:40:30 2011	1308328830	0	384	384	383
Fri Jun 17 18:40:31 2011	1308328831	0	384	384	383
